url_pk,channel_id,title,description,thumbnails,published,play_time,view_count,like_count
Rxv_-xknlDY,UCC9pQY_uaBSa0WOpMNJHbEQ,입맛 없을 때 이렇게 먹었더니 밥 2공기가 사라졌습니다.,"치킨 아도보 만들기

[재료]
닭다리살 정육 350g, 월계수잎

[만드는 법[
1. 닭다리살 정육에 진간장 3스푼, 식초 3스푼, 설탕 2스푼, 월계수잎 3장을 넣고 양념에 재워둡니다.
2. 팬에 식용유를 두르고 재워둔 닭다리살을 앞뒤로 구워주고 다시 빼줍니다.
3. 다진 양파 1컵 , 다진 마늘 1스푼을 잘 볶아준 뒤 빼둔 닭고기와 양념, 물 1컵을 넣고 양념이 자박해지도록 끓여줍니다.
4. 후추, 통깨를 뿌려 마무리해줍니다.

#치킨아도보

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/Rxv_-xknlDY/hqdefault.jpg', 'width': 480, 'height': 360}",2022-11-19T09:13:39Z,2:4,98412,1795
i0lnqjyGi0g,UCC9pQY_uaBSa0WOpMNJHbEQ,해장은 이걸로 하세요,"김치찌개 같은 김치술밥을 만들어보자

[재료]
찌개용 돼지고기 앞다리살 200g, 김치, 양파, 대파

[만드는 법]
1. 뚝배기에 식용유를 두르고 대파 1컵, 돼지고기 200g을 넣고 볶아줍니다.
2. 김치 1컵, 설탕 1/2스푼을 넣고 볶아줍니다.
3. 다진 마늘 1스푼, 고춧 가루 1스푼 넣고 볶아줍니다.
4. 물 1 + 1/2컵 (약 270ml)을 부어주고 간장 2스푼, 양파, 두부를 넣어줍니다.
(김장 김치 - 진간장 2스푼, 시판용 김치 - 국간장 2스푼)
5. 5분간 끓여주고 밥 한공기를 넣어줍니다.

#김치찌개 #김치술밥


채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/i0lnqjyGi0g/hqdefault.jpg', 'width': 480, 'height': 360}",2022-05-07T09:09:34Z,3:,154048,3049
9OM0-5CqWO8,UCC9pQY_uaBSa0WOpMNJHbEQ,밥에 비벼먹으면 밥 3공기 쌉가능 찌개,"간단하게 김치비지찌개를 만들어보자 

[재료]
사골곰탕 육수 1팩(500g), 돼지고기 200g, 자른김치

[만드는 법]
1. 냄비에 돼지고기를 구워줍니다.
2. 돼지 기름이 나왔으면 김치를 넣고 같이 볶아줍니다.
3. 사골곰탕 육수 1팩(500g)을 넣고, 다진마늘 1스푼, 국간장 1스푼, 고춧가루 1스푼 넣어줍니다.
4. 두부 1모를 으깨어 넣어줍니다.
5. 오랫동안 푹~ 끓여줍니다.

#김치찌개
#비지찌개

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/9OM0-5CqWO8/hqdefault.jpg', 'width': 480, 'height': 360}",2022-01-03T09:21:46Z,2:52,160514,3235
cdeErsTfSVU,UCC9pQY_uaBSa0WOpMNJHbEQ,여대 앞에 줄서서 먹는다는 특별한 요리,"간단하게 순두부 쫄면을 만들어보자

[재료]
순두부, 쫄면 사리, 계란

[만드는 법]
1. 뚝배기에 양파, 대파를 넣고 볶아줍니다.
2. 고춧가루 2스푼을 넣고 고추기름을 내줍니다.
3. 물 1컵 반을 넣고, 국간장 1스푼, 굴소스 1스푼, 다진 마늘 1스푼 넣어줍니다.
4. 물이 끓으면 쫄면 사리 ½개 넣어줍니다.
5. 순두부 1모, 계란 1개, 후추 조금, 대파 조금 넣고 살짝 더 끓여줍니다.

#순두부
#쫄면","{'url': 'https://i.ytimg.com/vi/cdeErsTfSVU/hqdefault.jpg', 'width': 480, 'height': 360}",2021-12-27T08:43:15Z,2:40,187502,3899
bdDybbQ0tWU,UCC9pQY_uaBSa0WOpMNJHbEQ,간단하게 만드는 참치 강된장찌개,"참치 강된장 찌개를 만들어보자

[재료]
참치 1캔(100g), 양파, 두부, 애호박, 표고버섯 

[만드는 법]
1. 뚝배기에 찌개 야채를 넣어줍니다.
2. 물 2컵 (약 360ml), 된장 2스푼, 고추장 1/2스푼, 다진 마늘 1스푼, 설탕 1/2스푼, 치킨스톡 1/3스푼을 넣고 자박자박하게 끓여줍니다.
3. 마지막으로 참치 1캔을 넣어줍니다.
(담백하게 먹고 싶다면 기름 제거하고 넣어줍니다.)

#참치 #된장찌개


채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/bdDybbQ0tWU/hqdefault.jpg', 'width': 480, 'height': 360}",2022-05-03T05:35:59Z,2:35,66251,1250
zrX8CU2zhK0,UCC9pQY_uaBSa0WOpMNJHbEQ,제발 볶지 말고 간단하게 만드세요!,"소고기 미역국을 간단하게 만들어보자 

[재료]
미역, 국거리용 소고기, 치킨스톡

[만드는 법]
1. 미역은 충분히 불려줍니다.
2. 미역 불린 물과 미역을 그대로 냄비에 부어줍니다.
3. 국거리용 소고기, 다진 마늘 1/2스푼, 치킨스톡 1/2스푼을 넣고 센불로 끓여줍니다.
4. 물이 끓으면 약불로 내려주고 오랫동안 푹 끓여줍니다.
5. 추가로 국간장 or 치킨스톡으로 간을 맞춰줍니다.
6. 참기름을 한바퀴 살짝 둘러줍니다.

#소고기미역국 #미역국 #레시피

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/zrX8CU2zhK0/hqdefault.jpg', 'width': 480, 'height': 360}",2022-09-27T09:57:17Z,2:22,91402,1254
vWFzid61NCg,UCC9pQY_uaBSa0WOpMNJHbEQ,쉽고 간편하게 만드세요,"잡채를 간단하게 만들어 보자

[재료]
당면 100g, 콩나물, 당근, 어묵, 부추 (채소는 2인분 기준 준비)

[만드는 법]
1. 당면은 미리 1시간 이상 불려둡니다.
2. 볼에 당면, 콩나물, 당근, 어묵, 부추로 순서대로 담아줍니다.
(채소는 냉장고에 있는 걸로 대체가능합니다.
3. 진간장 2스푼, 굴소스 2스푼, 설탕 2스푼, 다진 마늘 1스푼, 후추, 물 2~3스푼으로 양념장을 만들고 부어줍니다.
4. 랩을 씌우고 전자레인지에 6분 이상 돌려줍니다.
5. 참기름, 통깨를 뿌려주고 잘 버무려줍니다.

#잡채 #전자레인지 #간단요리


채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/vWFzid61NCg/hqdefault.jpg', 'width': 480, 'height': 360}",2022-08-29T09:31:07Z,2:26,81345,1505
L25foDm_i_o,UCC9pQY_uaBSa0WOpMNJHbEQ,이 댓글 다신분 꼭 보세요!! 야매로 혼내주겠습니다!!,"간단하게 팟타이를 만들어보자

[재료]
쌀국수, 다진마늘, 청양고추, 새우깡, 양파, 계란, 새우깡, 숙주, 부추, 오징어땅콩

[양념장]
멸치액젓 1스푼
굴소스 1스푼
설탕 1스푼
식초 2스푼

[만드는 법]
1. 쌀국수는 미리 물에 불려놓거나, 미리 삶아둡니다.
2. 팬에 식용유, 다진마늘, 청양고추, 새우깡, 다진양파를 넣고 볶아줍니다.
3. 양념장을 넣고 끓어오르면 쌀국수를 넣고 볶아줍니다.
4. 계란 2개를 넣고 스크램블을 만들어줍니다.
5, 숙주, 부추를 넣고 볶아줍니다.
6. 해물향과 땅콩을 위해 오징어 땅콩을 부셔서 올려줍니다. 

#쌀국수 #볶음면 #자취요리 

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/L25foDm_i_o/hqdefault.jpg', 'width': 480, 'height': 360}",2022-01-27T08:00:21Z,3:25,88706,1313
vgythASbWMs,UCC9pQY_uaBSa0WOpMNJHbEQ,안보면 후회하는 간단한 냉동만두 요리 3가지,"만두로 간단한 요리 3가지를 만들어 보자

- 중식st 물만두 00:00
1. 물만두를 잘 삶아줍니다.
2. 진간장 1스푼, 식초 1스푼, 설탕 1/2스푼, 물 2스푼을 섞은 뒤 물만두 위로 뿌려줍니다.
3. 부추, 통깨, 고추기름(혹은 참기름)을 뿌려줍니다.

- 물만두 계란국 01:06
1. 냄비에 물 3컵(약 540ml), 치킨스톡 1/2스푼, 멸치액젓 1스푼, 만두를 넣고 끓여줍니다.
2. 계란물을 넣고 후추, 대파를 올려줍니다.

- 치킨양념 만두 01:45
1. 팬에 식용유를 두르고 만두를 튀겨줍니다.
2. 고추장 1/3스푼, 설탕 1스푼, 양념치킨 소스 5~6스푼을 넣고 끓여주고 군만두랑 섞어줍니다.
3. 통깨를 뿌려 마무리합니다.

#만두

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/vgythASbWMs/hqdefault.jpg', 'width': 480, 'height': 360}",2023-03-25T08:40:48Z,2:35,78355,1278
s1dmqUL6mLQ,UCC9pQY_uaBSa0WOpMNJHbEQ,딱 하나만 사오면 완벽한 맛을 낼 수 있습니다.,"오꼬노미야끼를 만들어 보자 

[재료]
우동 라면, 양배추, 숙주, 모짜렐라 치즈

[만드는 법]
1. 우동 면, 양배추, 숙주, 부침 가루 3스푼, 건더기 스프, 액상 스프, 모짜렐라 치즈를 넣고 섞어줍니다.
2. 팬에 식용유를 살짝 둘러주고 재료를 한번에 다 넣어줍니다.
3. 뚜껑 덮고 앞, 뒤 총 8분 이상 익혀줍니다.
4. 소스, 마요네즈, 가스오부시 등 뿌려줍니다.

#오꼬노미야끼 

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/s1dmqUL6mLQ/hqdefault.jpg', 'width': 480, 'height': 360}",2022-10-31T08:54:17Z,2:42,121462,2572
2r2wQ883RSw,UCC9pQY_uaBSa0WOpMNJHbEQ,해장하기 좋은 초간단 국밥,"김치 콩나물국밥을 만들어보자 

[재료]
자른 김치, 대파, 콩나물, 찬밥, 떡 사리

[만드는 법]
1. 뚝배기에 김치와 대파 흰 부분을 볶아줍니다.
2. 물 2컵(약 360ml), 멸치액젓 2스푼, 고춧가루 1스푼, 다진 마늘 1/2스푼, 다시다 1/4스푼 넣고 끓여줍니다.
3. 콩나물, 찬밥, 떡 사리등 넣고 걸쭉하게 끓여줍니다.

#김치국밥 #갱시기 #콩나물국밥

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/2r2wQ883RSw/hqdefault.jpg', 'width': 480, 'height': 360}",2022-09-08T07:50:20Z,1:59,89055,1531
AYlSAiqKavI,UCC9pQY_uaBSa0WOpMNJHbEQ,이건 한국인 99%가 모르지만 모두가 좋아할 메뉴,"김치쫄닭을 만들어 보자

[재료]
닭다리살 정육 350g, 김치, 쫄면 사리, 대파

[만드는 법]
1. 팬에 식용유를 두르고 대파, 닭다리살 정육을 올려주고 구워줍니다.
2. 닭고기 겉면이 익었을 때쯤에 자른 김치 3~4스푼, 설탕 1스푼을 넣고 볶아줍니다.
3. 물 2컵 (약 360ml), 고추장 1/2스푼, 진간장 2스푼, 다진 마늘 1스푼, 고춧가루 2스푼, 치킨 스톡 1/3스푼, 쫄면 사리를 넣고 쫄면이 익을 때까지 익혀줍니다.
4. 통깨를 뿌려 마무리합니다.

#김치쫄닭

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/AYlSAiqKavI/hqdefault.jpg', 'width': 480, 'height': 360}",2023-02-09T09:20:03Z,1:58,90123,1876
xWVYS7iA-NA,UCC9pQY_uaBSa0WOpMNJHbEQ,99% 모르는 새콤달콤 삼겹살 요리,"간단하게 깐풍삼겹덮밥을 만들어보자

[재료]
삼겹살 300g, 양파, 대파, 청양고추, 홍고추

[양념장]
진간장 1스푼
스테이크 소스 or 돈가스 소스 2스푼
설탕 1스푼
식초 2스푼
물 2스푼

[만드는 법]
1. 손가락 한마디 크기로 자른 삼겹살을 80~90% 구워줍니다.
2. 다진 양파, 대파, 청양고추, 홍고추를 넣고 볶아줍니다.
3. 양념장을 넣고 1~2분간 볶아줍니다.

#삼겹살","{'url': 'https://i.ytimg.com/vi/xWVYS7iA-NA/hqdefault.jpg', 'width': 480, 'height': 360}",2021-12-16T08:37:25Z,2:44,96681,2180
wBRdfscbKrY,UCC9pQY_uaBSa0WOpMNJHbEQ,제발 여자친구랑 피크닉 갈 때 한가지만 준비하세요,"구운 게살 주먹밥을 만들어보자

[재료]
밥 2공기 (400g), 게맛살 180g, 조미김

[만드는 법]
1. 밥, 게맛살, 조미김, 마요네즈 4스푼, 불닭소스 4스푼을 넣고 잘 섞어준 뒤 동글동글한 모양으로 만들어 줍니다.
2. 팬에 식용유를 두르고 주먹밥을 다 올려준 뒤 돈가스 소스를 1~2방울씩 떨어뜨려주고 구워줍니다.
3. 통깨를 뿌려 마무리 해줍니다.

#게살주먹밥 

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/wBRdfscbKrY/hqdefault.jpg', 'width': 480, 'height': 360}",2022-11-16T08:49:12Z,1:46,70718,1126
s-XZfAFBAZw,UCC9pQY_uaBSa0WOpMNJHbEQ,할머니도 인정해주신👍 요구르트로 수육 삶는 방법,"수육을 간단하게 만드는 방법

콜라, 전자레인지로 수육 만들기 - https://youtu.be/YGQLn_t7HHc
쌍화탕으로 수육 만들기 - https://youtu.be/9lGpdtLOfJ8
정력왕이 되고 싶은 사람의 부추요리 - https://youtu.be/4tzYVYpJZEU

#수육 #요구르트 #자취요리","{'url': 'https://i.ytimg.com/vi/s-XZfAFBAZw/hqdefault.jpg', 'width': 480, 'height': 360}",2021-07-22T07:00:13Z,3:13,148113,2428
eS9R4sn5e9A,UCC9pQY_uaBSa0WOpMNJHbEQ,이건 만들어 먹으면 5배는 저렴합니다.,"마라탕을 만들어 보자

[재료]
사골라면 1봉, 마라탕 소스, 마라탕 재료(대파, 대패삼겹살, 어묵, 팽이버섯, 알배추, 포두부, 청경채)

[만드는 법]
1. 팬에 대파, 대패 삼겹살 100g을 구워줍니다.
2. 고춧가루 1스푼을 넣고 볶아주다가 마라탕 소스 1스푼을 넣어줍니다.
3. 물 종이컵 3컵 (약 540ml), 면, 어묵을 익혀주다가 면은 빼줍니다.
4. 나머지 마라탕 재료를 넣고 익혀줍니다.
5. 면위로 마라탕 재료를 올려주고 후추 등 뿌려줍니다.

#마라탕

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/eS9R4sn5e9A/hqdefault.jpg', 'width': 480, 'height': 360}",2023-03-22T10:11:59Z,2:14,67464,1046
vXeGgW3tnUY,UCC9pQY_uaBSa0WOpMNJHbEQ,요즘 밖에서는 보기 힘든 밥도둑 찌개,"간단하게 콩나물찌개를 만들어 보자

[재료]
콩나물, 다진 돼지고기, 양파, 표고버섯, 대파, 청양고추

[만드는 법]
1. 뚝배기에 식용유 2스푼, 대파, 다진 돼지고기(약60g)을 넣고 볶아줍니다.
2. 고춧가루 1스푼을 넣고 10초간 볶아줍니다.
3. 물 1+1/2컵 (약 270ml) 넣고 국간장 1스푼, 굴소스 1스푼, 다진마늘 1스푼으로 간을 맞춰줍니다.
4. 양파, 콩나물, 표고버섯, 청양고추 등 넣고 푹 5~10분간 끓여줍니다.

#콩나물찌개

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/vXeGgW3tnUY/hqdefault.jpg', 'width': 480, 'height': 360}",2022-01-30T09:41:49Z,2:44,82460,1633
tD7esLlG4uI,UCC9pQY_uaBSa0WOpMNJHbEQ,이거 간단한데 맛은 역대급입니다.,"꽈리닭조림을 만들어 보자

[재료]
닭다리살 정육 350g, 꽈리고추 1줌, 통마늘 1줌

[만드는 법]
1. 팬에 식용유를 두르고 닭다리살 정육을 맛있게 구워줍니다.
2. 닭고기 겉면이 익었을 때쯤에 통마늘을 넣고 같이 구워줍니다.
3. 양념장을 넣고 졸여줍니다.
(양념장 - 굴소스 2스푼, 돈가스 소스 2스푼, 설탕 2스푼, 후추, 물 1/2컵 (약 90g)
4. 꽈리고추를 넣고 30초간 볶아줍니다.
5. 통깨를 뿌려 마무리합니다.

#꽈리고추 #닭다리살

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/tD7esLlG4uI/hqdefault.jpg', 'width': 480, 'height': 360}",2023-01-19T09:30:40Z,2:16,78877,1029
dVw97lpjL0U,UCC9pQY_uaBSa0WOpMNJHbEQ,이거 오므라이스 아닙니다! 밥 하기 귀찮을때 먹으세요!,"간단하게 순두부 계란찜을 만들어보자 

[재료]
순두부, 계란 3알

[양념장]
토마토 소스 2스푼
돈가스 소스 1스푼
물 1/3컵 (약 60ml)

[만드는 법]
1. 전자레인지 사용 가능한 그릇에 기름칠을 해줍니다.
2. 계란 3알, 순두부 절반, 대파 조금, 맛소금 한꼬집 넣고 섞어줍니다.
3. 랩을 공간을 두고 씌우고 전자레인지에 4분 30초 돌려줍니다. (700W 기준)
4. 계란찜을 빼주고 양념장, 후추, 대파, 파슬리를 뿌려 마무리해줍니다.

#순두부
#계란 


채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/dVw97lpjL0U/hqdefault.jpg', 'width': 480, 'height': 360}",2022-01-15T09:37:13Z,3:,176034,3973
6M6u2Ll-dTY,UCC9pQY_uaBSa0WOpMNJHbEQ,이건 무조건 취할 수밖에 없습니다.,"김치술국을 만들어보자

[재료]
국거리용 돼지고기 200g, 자른 김치 1컵, 양파, 애호박, 두부

[만드는 법]
1. 돼지고기를 맛있게 구워줍니다.
2. 고추장 1스푼을 넣고 볶아줍니다.
3. 자른 김치 1컵, 다진 마늘 1스푼, 고춧가루 1스푼을 넣고 볶아줍니다.
4. 물 2컵 (약 360ml), 멸치 액젓 1스푼, 치킨스톡 1/3스푼을 넣고 끓여줍니다.
5. 양파, 애호박, 두부, 청양고추 등 넣고 끓여줍니다.

#김치술국

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/6M6u2Ll-dTY/hqdefault.jpg', 'width': 480, 'height': 360}",2022-12-27T08:30:05Z,1:56,86965,1300
sjZzA7afGS4,UCC9pQY_uaBSa0WOpMNJHbEQ,제발 이건 이렇게 쉽게 만들어 보세요,"LA갈비를 만들어보자

[재료]
LA갈비 1kg, 갈아만든 배 음료 500g

[만드는 법]
1. LA갈비는 물에 한번 데친 후 씻어줍니다.
2. 배 음료500, 된장 1/2스푼, 진간장 2스푼, 굴소스 2스푼, 설탕 1스푼, 다진 마늘 1스푼, 후추 를 넣고 잘 섞어줍니다.
3. 뚜껑 덮고 40분간 중불에서 끓여줍니다. (갈비찜 완성)
4. 팬에 식용유를 살짝만 두르고 갈비찜으로 완성된 LA갈비 위에 동깨스 소스 1~2방울 떨어뜨리고 구워줍니다.

#LA갈비 #갈비찜 #양념갈비

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/sjZzA7afGS4/hqdefault.jpg', 'width': 480, 'height': 360}",2022-09-09T08:53:51Z,2:41,73592,1103
MCWKQhN53kU,UCC9pQY_uaBSa0WOpMNJHbEQ,설날에 초등학생 조카도 가능,"초간단 잡채 만들기

[재료]
당면 한줌, 콩나물, 어묵, 대파

[만드는 법]
1. 팬에 당면 한줌과 물을 부어주고 당면이 익을 때까지 끓여줍니다.
2. 물을 5~6스푼 남겨두고 다 버려줍니다.
3. 준비해둔 콩나물, 어묵, 대파 등 넣고 진간장 2스푼, 굴소스 2스푼, 설탕 2스푼, 다진 마늘 1스푼, 후추, 식용유 2스푼을 넣고 1~2분간 볶아줍니다.
4. 참기름, 통깨를 뿌려 마무리합니다.

#잡채 #설날


채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/MCWKQhN53kU/hqdefault.jpg', 'width': 480, 'height': 360}",2023-01-21T09:20:39Z,2:7,55323,887
bIpPVqjMKK8,UCC9pQY_uaBSa0WOpMNJHbEQ,돼지불고기 간장없이 특별하게 만들어보세요!,"액젓양념으로 돼지불고기를 만들어보자

[재료]
불고기용 돼지고기 앞다리살 300g, 양파, 대파, 청양고추, 팽이버섯

[만드는 법]
1. 불고기용 돼지고기, 멸치액젓 2스푼, 설탕 1스푼, 다진 마늘 1스푼, 참기름 1스푼, 후추 조금 넣고 섞어줍니다.
2. 팬에 식용유를 두르고 (1)을 구워줍니다.
3. 돼지고기 핏기가 사라졌으면 양파, 대파, 청양고추, 팽이버섯 등 냉장고에 있는 야채를 넣고 볶아줍니다. 
4. 통깨를 뿌려 마무리해줍니다.


#돼지불고기 #액젓

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/bIpPVqjMKK8/hqdefault.jpg', 'width': 480, 'height': 360}",2022-05-19T09:46:28Z,2:48,54108,1005
5hIT2CcvvUc,UCC9pQY_uaBSa0WOpMNJHbEQ,돈가스랑 환상적인 콤비네이션 '쫄면' 만들기,"비빔 쫄면을 간단하게 만들어보자

[재료]
쫄면사리, 콩나물, 양배추, 양파, 깻잎, 삶은 계란

[양념장]
고추장 1스푼, 설탕 1스푼, 식초 1스푼, 돈가스 소스(스테이크 소스) 1스푼, 참기름 1스푼

[만드는 법]
1. 채소는 손질하여 준비해줍니다.
2. 쫄면 사리는 3분간 삶아준 뒤 찬물에 행궈줍니다.
3. 쫄면 위로 양념장, 채소를 올려 먹습니다.

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join

#쫄면
#자취요리","{'url': 'https://i.ytimg.com/vi/5hIT2CcvvUc/hqdefault.jpg', 'width': 480, 'height': 360}",2022-02-21T08:15:48Z,2:53,67637,1276
